contribution_sku#1.value,product_type#1.value,::record_action,parentage_level[marketplace_id=A21TJRUUN4KGV]#1.value,child_parent_sku_relationship[marketplace_id=A21TJRUUN4KGV]#1.parent_sku,variation_theme#1.name,item_name[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,title_differentiation[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,brand[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,amzn1.volt.ca.product_id_type,amzn1.volt.ca.product_id_value,recommended_browse_nodes[marketplace_id=A21TJRUUN4KGV]#1.value,recommended_browse_nodes[marketplace_id=A21TJRUUN4KGV]#2.value,recommended_browse_nodes[marketplace_id=A21TJRUUN4KGV]#3.value,recommended_browse_nodes[marketplace_id=A21TJRUUN4KGV]#4.value,recommended_browse_nodes[marketplace_id=A21TJRUUN4KGV]#5.value,model_name[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,manufacturer[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,unspsc_code[marketplace_id=A21TJRUUN4KGV]#1.value,national_stock_number[marketplace_id=A21TJRUUN4KGV]#1.value,main_product_image_locator[marketplace_id=A21TJRUUN4KGV]#1.media_location,other_product_image_locator_1[marketplace_id=A21TJRUUN4KGV]#1.media_location,other_product_image_locator_2[marketplace_id=A21TJRUUN4KGV]#1.media_location,other_product_image_locator_3[marketplace_id=A21TJRUUN4KGV]#1.media_location,other_product_image_locator_4[marketplace_id=A21TJRUUN4KGV]#1.media_location,other_product_image_locator_5[marketplace_id=A21TJRUUN4KGV]#1.media_location,other_product_image_locator_6[marketplace_id=A21TJRUUN4KGV]#1.media_location,other_product_image_locator_7[marketplace_id=A21TJRUUN4KGV]#1.media_location,other_product_image_locator_8[marketplace_id=A21TJRUUN4KGV]#1.media_location,swatch_product_image_locator[marketplace_id=A21TJRUUN4KGV]#1.media_location,product_description[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,bullet_point[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,bullet_point[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#2.value,bullet_point[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#3.value,bullet_point[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#4.value,bullet_point[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#5.value,generic_keyword[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,lifestyle[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,style[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,target_gender[marketplace_id=A21TJRUUN4KGV]#1.value,age_range_description[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,material[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,material[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#2.value,material[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#3.value,fabric_type[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,number_of_items[marketplace_id=A21TJRUUN4KGV]#1.value,item_type_name[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,special_size_type[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,color[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.standardized_values#1,color[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,size[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,occasion_type[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,occasion_type[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#2.value,occasion_type[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#3.value,occasion_type[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#4.value,occasion_type[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#5.value,part_number[marketplace_id=A21TJRUUN4KGV]#1.value,weave_type[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,care_instructions[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,rtip_manufacturer_contact_information#1.value,embroidery_type[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,pattern[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,product_site_launch_date[marketplace_id=A21TJRUUN4KGV]#1.value,included_components[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,included_components[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#2.value,included_components[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#3.value,included_components[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#4.value,included_components[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#5.value,league_name[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,team_name[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,embellishment_feature[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,embellishment_feature[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#2.value,embellishment_feature[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#3.value,embellishment_feature[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#4.value,embellishment_feature[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#5.value,external_product_information[marketplace_id=A21TJRUUN4KGV]#1.entity,external_product_information[marketplace_id=A21TJRUUN4KGV]#1.value,importer_contact_information[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,importer_contact_information[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#2.value,importer_contact_information[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#3.value,importer_contact_information[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#4.value,importer_contact_information[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#5.value,packer_contact_information[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,packer_contact_information[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#2.value,packer_contact_information[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#3.value,packer_contact_information[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#4.value,packer_contact_information[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#5.value,item_length[marketplace_id=A21TJRUUN4KGV]#1.value,item_length[marketplace_id=A21TJRUUN4KGV]#1.unit,weave_method[marketplace_id=A21TJRUUN4KGV]#1.value,blouse[marketplace_id=A21TJRUUN4KGV]#1.length#1.value,blouse[marketplace_id=A21TJRUUN4KGV]#1.length#1.unit,blouse[marketplace_id=A21TJRUUN4KGV]#1.material[language_tag=en_IN]#1.value,saree_has_blouse_included[marketplace_id=A21TJRUUN4KGV]#1.value,saree_design[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,holiday_type[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,holiday_type[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#2.value,holiday_type[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#3.value,life_event[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,life_event[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#2.value,life_event[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#3.value,item_weight[marketplace_id=A21TJRUUN4KGV]#1.value,item_weight[marketplace_id=A21TJRUUN4KGV]#1.unit,skip_offer[marketplace_id=A21TJRUUN4KGV]#1.value,condition_type[marketplace_id=A21TJRUUN4KGV]#1.value,condition_note[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,product_tax_code#1.value,merchant_release_date[marketplace_id=A21TJRUUN4KGV]#1.value,max_order_quantity[marketplace_id=A21TJRUUN4KGV]#1.value,gift_options[marketplace_id=A21TJRUUN4KGV]#1.can_be_messaged,gift_options[marketplace_id=A21TJRUUN4KGV]#1.can_be_wrapped,main_offer_image_locator[marketplace_id=A21TJRUUN4KGV]#1.media_location,other_offer_image_locator_1[marketplace_id=A21TJRUUN4KGV]#1.media_location,other_offer_image_locator_2[marketplace_id=A21TJRUUN4KGV]#1.media_location,other_offer_image_locator_3[marketplace_id=A21TJRUUN4KGV]#1.media_location,other_offer_image_locator_4[marketplace_id=A21TJRUUN4KGV]#1.media_location,other_offer_image_locator_5[marketplace_id=A21TJRUUN4KGV]#1.media_location,supplemental_condition_information[marketplace_id=A21TJRUUN4KGV]#1.accessories,supplemental_condition_information[marketplace_id=A21TJRUUN4KGV]#1.battery_life_percentage,supplemental_condition_information[marketplace_id=A21TJRUUN4KGV]#1.cosmetic,supplemental_condition_information[marketplace_id=A21TJRUUN4KGV]#1.features#1,supplemental_condition_information[marketplace_id=A21TJRUUN4KGV]#1.features#2,supplemental_condition_information[marketplace_id=A21TJRUUN4KGV]#1.features#3,supplemental_condition_information[marketplace_id=A21TJRUUN4KGV]#1.features#4,supplemental_condition_information[marketplace_id=A21TJRUUN4KGV]#1.features#5,supplemental_condition_information[marketplace_id=A21TJRUUN4KGV]#1.functional_condition,supplemental_condition_information[marketplace_id=A21TJRUUN4KGV]#1.packaging,supplemental_condition_information[marketplace_id=A21TJRUUN4KGV]#1.renewed_grade,supplemental_condition_information[marketplace_id=A21TJRUUN4KGV]#1.source_type,fulfillment_availability#1.fulfillment_channel_code,fulfillment_availability#1.quantity,fulfillment_availability#1.lead_time_to_ship_max_days,fulfillment_availability#1.restock_date,fulfillment_availability#1.is_inventory_available,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=ALL]#1.our_price#1.schedule#1.value_with_tax,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=ALL]#1.maximum_retail_price#1.schedule#1.value_with_tax,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=ALL]#1.automated_pricing_merchandising_rule_plan#1.merchandising_rule.rule_id,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=ALL]#1.minimum_seller_allowed_price#1.schedule#1.value_with_tax,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=ALL]#1.maximum_seller_allowed_price#1.schedule#1.value_with_tax,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=ALL]#1.discounted_price#1.schedule#1.value_with_tax,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=ALL]#1.discounted_price#1.schedule#1.start_at,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=ALL]#1.discounted_price#1.schedule#1.end_at,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=ALL]#1.start_at.value,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=ALL]#1.end_at.value,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.our_price#1.schedule#1.value_with_tax,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.maximum_retail_price#1.schedule#1.value_with_tax,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.minimum_seller_allowed_price#1.schedule#1.value_with_tax,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.maximum_seller_allowed_price#1.schedule#1.value_with_tax,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.start_at.value,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.end_at.value,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.quantity_discount_plan#1.schedule#1.discount_type,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.quantity_discount_plan#1.schedule#1.levels#1.lower_bound,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.quantity_discount_plan#1.schedule#1.levels#1.value,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.quantity_discount_plan#1.schedule#1.levels#2.lower_bound,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.quantity_discount_plan#1.schedule#1.levels#2.value,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.quantity_discount_plan#1.schedule#1.levels#3.lower_bound,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.quantity_discount_plan#1.schedule#1.levels#3.value,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.quantity_discount_plan#1.schedule#1.levels#4.lower_bound,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.quantity_discount_plan#1.schedule#1.levels#4.value,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.quantity_discount_plan#1.schedule#1.levels#5.lower_bound,purchasable_offer[marketplace_id=A21TJRUUN4KGV][audience=B2B]#1.quantity_discount_plan#1.schedule#1.levels#5.value,item_package_dimensions[marketplace_id=A21TJRUUN4KGV]#1.length.value,item_package_dimensions[marketplace_id=A21TJRUUN4KGV]#1.length.unit,item_package_dimensions[marketplace_id=A21TJRUUN4KGV]#1.width.value,item_package_dimensions[marketplace_id=A21TJRUUN4KGV]#1.width.unit,item_package_dimensions[marketplace_id=A21TJRUUN4KGV]#1.height.value,item_package_dimensions[marketplace_id=A21TJRUUN4KGV]#1.height.unit,item_package_weight[marketplace_id=A21TJRUUN4KGV]#1.value,item_package_weight[marketplace_id=A21TJRUUN4KGV]#1.unit,country_of_origin[marketplace_id=A21TJRUUN4KGV]#1.value,supplier_declared_dg_hz_regulation[marketplace_id=A21TJRUUN4KGV]#1.value,supplier_declared_dg_hz_regulation[marketplace_id=A21TJRUUN4KGV]#2.value,supplier_declared_dg_hz_regulation[marketplace_id=A21TJRUUN4KGV]#3.value,supplier_declared_dg_hz_regulation[marketplace_id=A21TJRUUN4KGV]#4.value,supplier_declared_dg_hz_regulation[marketplace_id=A21TJRUUN4KGV]#5.value,ghs[marketplace_id=A21TJRUUN4KGV]#1.classification#1.class,ghs[marketplace_id=A21TJRUUN4KGV]#1.classification#2.class,ghs[marketplace_id=A21TJRUUN4KGV]#1.classification#3.class,ghs[marketplace_id=A21TJRUUN4KGV]#1.classification#4.class,ghs[marketplace_id=A21TJRUUN4KGV]#1.classification#5.class,hazmat[marketplace_id=A21TJRUUN4KGV]#1.aspect,hazmat[marketplace_id=A21TJRUUN4KGV]#1.value,safety_data_sheet_url[marketplace_id=A21TJRUUN4KGV][language_tag=en_IN]#1.value,is_this_product_subject_to_buyer_age_restrictions[marketplace_id=A21TJRUUN4KGV]#1.value,regulatory_compliance_certification[marketplace_id=A21TJRUUN4KGV]#1.regulation_type,regulatory_compliance_certification[marketplace_id=A21TJRUUN4KGV]#1.value,regulatory_compliance_certification[marketplace_id=A21TJRUUN4KGV]#2.regulation_type,regulatory_compliance_certification[marketplace_id=A21TJRUUN4KGV]#2.value,regulatory_compliance_certification[marketplace_id=A21TJRUUN4KGV]#3.regulation_type,regulatory_compliance_certification[marketplace_id=A21TJRUUN4KGV]#3.value,regulatory_compliance_certification[marketplace_id=A21TJRUUN4KGV]#4.regulation_type,regulatory_compliance_certification[marketplace_id=A21TJRUUN4KGV]#4.value,regulatory_compliance_certification[marketplace_id=A21TJRUUN4KGV]#5.regulation_type,regulatory_compliance_certification[marketplace_id=A21TJRUUN4KGV]#5.value,dsa_responsible_party_address[marketplace_id=A21TJRUUN4KGV]#1.value,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=application_guide]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=biobased_biodegradable_substantiation]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=certificate_of_analysis]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=certificate_of_compliance]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=compatibility_guide]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=data_transparency_declaration]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=emergency_use_authorization]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=emergency_use_authorization_amendment]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=energy_efficiency_claim_substantiation]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=installation_manual]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=instructions_for_use]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=patient_fact_sheet]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=pfas_free_claim_substantiation]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=product_certificate_of_conformity]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=provider_fact_sheet]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=recyclability_claim_substantiation]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=repairability_claim_substantiation]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=repairability_index_calculation_sheet]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=safety_data_sheet]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=safety_information]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=specification_sheet]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=troubleshooting_guide]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=user_guide]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=user_manual]#1.source_location,compliance_media[marketplace_id=A21TJRUUN4KGV][content_language=en_IN][content_type=warranty]#1.source_location,gpsr_safety_attestation[marketplace_id=A21TJRUUN4KGV]#1.value,gpsr_manufacturer_reference[marketplace_id=A21TJRUUN4KGV]#1.gpsr_manufacturer_email_address,ships_globally[marketplace_id=A21TJRUUN4KGV]#1.value,ghs_chemical_h_code[marketplace_id=A21TJRUUN4KGV]#1.value,ghs_chemical_h_code[marketplace_id=A21TJRUUN4KGV]#2.value,ghs_chemical_h_code[marketplace_id=A21TJRUUN4KGV]#3.value,ghs_chemical_h_code[marketplace_id=A21TJRUUN4KGV]#4.value,ghs_chemical_h_code[marketplace_id=A21TJRUUN4KGV]#5.value
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
